,doc_type,doc_text,doc_id,number_label
454,comp.sys.mac.hardware,le ferch write monthian buntan write anyone know apple ambiguous message c650 regard fpu mac price list see c650 message fpu optional know discuss newsgroup c650 fpu build configuration unclear issue price list perhaps reason simple maybe market people put together brochure price list clear fpu issue perhaps market people know fpu terry,51801,4
455,comp.sys.mac.hardware,eric gailloux write laser printer mac read macuser buy guide special issue hp printer iiisi rat low compare noname bargain price printer pc hp printer standard amongst printer manufacturer ps personnal favorite budgetwise iiip iiip supersede use work quality print execellent beat dpi printer hand australia price comparable iii series hp try get people buy new anthony pun,51692,4
456,comp.sys.mac.hardware,article anthony write remember someone mention syquest anyone else hear anything interested cost megabyte approximate cost drive compare bernoulli bernoulli also offer floppy drive read floppy multidisk read format write bernoulli instal industrial computer much rugged syquest get pay guess hear syquest thanks ontario hydro automate ndt weld r fax canada,52335,4
457,comp.sys.mac.hardware,article chang hsu liu write james p reynolds organization lehigh university subject use turn multiple recipient list c18 l research show majority time united state personal computer quote delete often let get word everyone need responsible way consume jim reynolds susanmarie harrington university michigan ok question people copy article new thing add post name pick person see mistake miss something unknown net equette miss somewhere skip quote material already read look non quote material get name addition suppose agree second sorry wonder miss something somewhere along line,52191,4
458,comp.sys.mac.hardware,article connie write model talk well listen new system facility call speech manager convert text string send application phoneme pass speech synthesizer make perfect apple run right license voice certain mr roddenberry speech synthesizer scott,52074,4
459,comp.sys.mac.hardware,article bill roberts write original powerbook ram find drag try work best way get maximum ram unit go cost hop get late best info real user post group well bill solder logic board ram expansion slot give thing upgrade maximum ram remove expansion install expansion give total max try call techworks memory vendor macweek macworld etc peter haase internet network manager los alamos national laboratory,51737,4
460,comp.sys.mac.hardware,regard post information mac portable powerbook couple answer mac portable support appletalk yes cpu mac portable low power version run mhz mac portable run system yes use lot memory memory still availabe portable several vendor still make ram portable option vendor sell memory plug ram slot portable others sell memory plug processor direct slot way memory address megabyte depend portable backlit king memory peripherials irvine california cheap place know portable memory mb mb still see several ad macuser sell mb module wide variety pricing internal hd conner cp mb hd average access time m screen good pb heaven yes pb backlit passive matrix screen mean fade move head degree leave right portable backlit non backlit active matrix screen think joy read thing consider get portable much pay good supplier selectterm mass willing sell non backlit portable internal bps modem mb backlit portable internal bps modem answer call around good pay much still look internal fax modem portable anybody get want sell good luck gene wright gene wright theporch raider net macinteresteds nashville,51794,4
461,comp.sys.mac.hardware,article willie chang writes happen classic ii startup usual powerup tone chime kinda mi sol c e g c music scale hang give happy mac powerup ask remember answer try find answer faq ftp sit avail anyone tell unusual chime mean spurious memory check error thanks willie chime indicate hardware failure type system startup thing cause chime cable become bit loose next time power computer check cable tight,52233,4
462,comp.sys.mac.hardware,article katinka van der linden writes like info anybody exabyte tapedrive never work quadra try september replace cable inits know industry expert phone tapedrive dealer apple dealer software dealer say fault know last thing say need special quadra scsi terminator anybody know thanks article mark h nodine write article bill johnston write article mark h nodine writes know specific problem mention message definitely scsi problem q700 venerable jasmine megadrive cartridge drive solution get silverlining none loop involve writes work drive fact loop work macintosh software loop mean doubt quadra specific problem get rid venerable bernoulli last year enough cartridge purchase make whole thing worth whole computer tech support guy ocean microsystems suggest third party driver fix problem case cartridges format mount partition ux know megadrives work perfectly mac powerbook reason assume problem something quadra even quadra mostly work ok problem occur ejected cartridge drive start pop dialog box say cartridge format jasmine driveware even cartridge drive mark use pli sony mo drive sharp color scanner use standard scsi cable standard terminator q700 problem use iifx story make sure terminator cabling end box internal terminator switch others socketted count box internal termination put end terminate cabling disable ie switch pull socket box internal termination termination box disable etc sure cover expert experience scsi box connect mac indicates software package mac talk pli mo drive sharp scanner good luck art beattie speak,51880,4
463,comp.sys.mac.hardware,write recently get zyxel u modem great still problem figure string use application basically need string z term firstclass client telefinder client able get firstclass z term work use modem setting firstclass copying z term however still problem z term example list error first time try dial start problem cancel try work fine telefinder even bad get even wake modem anyone use zyxel program greatly appreciate send setup string use thanks advance write zterm initially follow atz4 d0 w0 set init string atz0 rod smith write help firstclass telefinder use zterm zyxel close week zterm set hardware handshaking bps rate probably already do type d0 w first line set modem ignore dtr line necessary hardware handshaking mac hardware handshaking cable second store set non volatile memory modem default modem start modem preference dialog modem initialization string set insures store set use useful start zterm use something fax software macwoof change setting way alternatively leave factory default way set initialization string d0 accomplish thing modem always start zterm program modify setting z0 d0 work even program modify modem setting way sometimes forget turn launch zterm way assure correct dtr handle modem power comparing string command reference guide come atz0l2n2x5 d0s11 enter initialize box modem preference zterm quick summary commmand z0 reset modem user profile l2 speaker volume fairly quiet n2 ring volume fairly quiet x5 display connect info accord set see manual d0 assume dtr computer always s11 dial speed fast zyxel handle firstclass use string addition s0 right s11 command setup box disable auto answer function modem firstclass base modem set supra change mention string telefinder base set zoom v42 hh set change modem initialization string used firstclass everything seem work fine sorry take long get summary someone want forward info mac report directory sumex aim save newbie zyxel user trouble set string also save net redundant message anyone else something add feel free marcus marcus lobbia,51723,4
464,comp.sys.mac.hardware,,52044,4
465,comp.sys.mac.hardware,do several upgrade iisi quadra best thing use sort heat sink compound possible look silicon free stuff comany make stuff call tech spray address p box amarillo tx wary use kind tape definately use duct tape stuff duct use heat sink glue compound use enough fill small space heat sink cpu mario murphy planet bmug firstclass bb bmug message contain post way reflect official view,52265,4
466,comp.sys.mac.hardware,peter engels write accord see several time posting dale adam apple computer require simms ns centris require ns simms correct centris hades,51813,4
467,comp.sys.mac.hardware,write anyone know exactly digital eclipse someone suggest chip able perform true desi deal believe letter macweek week hardware type digital eclipse say run test component see perform upgraded speed desi replaces one hades,52060,4
468,comp.sys.mac.hardware,do several upgrade iisi quadra best thing use sort heat sink compound possible look silicon free stuff comany make stuff call tech spray address p box amarillo tx wary use kind tape definately use duct tape stuff duct use heat sink glue compound use enough fill small space heat sink cpu mario murphy planet bmug firstclass bb bmug message contain post way reflect official view,52265,4
469,comp.sys.mac.hardware,anyone work rise card problem certain crash card disappear system let crash mac okay use card quite simulate error instruction specify register mask eg simulate stick error certain bit normally crash instance rise notice crash set flag stop work reading mention flag mac notice card crash work fine almost crash say sometimes card set flag disappear system documentation rise tell anything behavior crash moment try understand analyze assembler code frustrate lengthy anyone help please reply email read group department computer science iv university germany laf aennig e mail beginning god create adam ahem atom atom hydrogen,51492,4
470,comp.sys.mac.hardware,article robert c sprecher write possible ie creative cable splice hook syquest removable drive mac difference gut drive cable difference thanks rob rob sprecher many company package syquest drive mac already use ibm world id buy mac ready config j,51851,4
471,comp.sys.mac.hardware,article rodney jack write really like get new cd300i cdrom drive c650 local apple know available even part number yet anyone know part number drive available apple dealer suggest buy cd300 external drive want pay extra case power supply go use rodney jack cd300 external already ship ship quite awhile demand unit high pretty rare see list local computer store campus mac reseller also hear rumor bundle couple cd confirm sunny,51836,4
472,comp.sys.mac.hardware,eric huppertz write david sachs write chime indicate hardware failure type system startup thing cause chime cable become bit loose next time power computer check cable tight remember simple program play chime clicked respective button anyone know circa think quick search index mac archive umich edu show follow available anonymous ftp site mac util developer diagnosticsoundsampler hqx binhex4 chord hear push start mac ii mean pass internal test utility explain various sound stand e various stage ram test jonathan brecher,52347,4
473,comp.sys.mac.hardware,kelly roy heth write hey purchase dat drive anyone know mail order vendor offer dat drive hp mechanism mechanism available good bad point buy relax technology big mistake drive jumper set incorrectly work first software ship incompatable drive new compression model worst open drive fiddle jumper find case cover metal filing sorry shout apparently drill mounting hole case forget clean put drive hp drive way work fine knock wood thanks relax technology hey mileage vary let suggest buy relax technology even price usually lowest dave dave schwarze next mail opinion express,51990,4
474,comp.sys.mac.hardware,kind soul tell change serial port buffer size zterm resedit tell change use resedit lose e mail address else please tell assume relevant resource zset know template resource tmpl correct resource grateful receive way play around bit maybe get duo something useful serial port appletalk believe port stats say maximum buffer byte mean increase buffer help use hardware handshaking cram text data pretty fast duo monitor ct lower buffer never get byte make sense scott petrack,51802,4
475,comp.sys.mac.hardware,need driver ver work quadra centris download iomega bbs dominic cheng computer science university waterloo canada,50460,4
476,comp.sys.mac.hardware,article j pilon write anyone know cause iicx turn hit keyboard switch back machine work way turn unplug machine minute plug back hit power switch back immediately sometimes even work long time tj problem likely cx user experience thanks adventurous usenet reader sorry remember guy name somebody please post deserves credit save easily fix problem best figure due time heat repeat warmup cool down power supply e bad solder joint power supply circuit card go get desolder tool radio shack low wattage iron good nonacid solder resolder lower leave quadrant circuit card ac plug face away get someone take less minute save least new supply,51812,4
477,comp.sys.mac.hardware,writes kind soul tell change serial port buffer size zterm resedit tell change use resedit lose e mail address else please tell assume relevant resource zset know chop please post net please sure many others like know thanks kev kevin hayes opinion necessarily dalhousie university reflect opinion halifax nova scotia canada sue,51814,4
478,comp.sys.mac.hardware,anyone experience report use phonenet pc think invest card lone pc work ken gantz,52083,4
479,comp.sys.mac.hardware,article jon wtte write friend buy mb optical huh buy optical lose friend smell bad stop worrying cartridge wear bernoulli crash syquest serious note heard tales syquest failure curious jon comment cartridge wear bernoulli someone elaborate general consensus opticals reliable mostly concerned medium failure oppose drive mechanism failure julian vrieslander neurobiology behavior hall cornell university ithaca ny internet bitnet uucp cornell batcomputer eacj,51677,4
480,comp.sys.mac.hardware,article write defect hi re monitor bring dealer replace flyback free think hear problem work today fix free r r service notice hi re monitor expire date apple reimburse service provider fix replacement hi voltage capacitor folk put intermittant shutdown get service provider miss freebie force year get free get deal jeff hite compute center u oregon,51545,4
481,comp.sys.mac.hardware,,51839,4
482,comp.sys.mac.hardware,friend macintosh iifx run system enough memory yet run sys7 adequately noticed try use multifinder machine machine beep second incessantly nonstop friend tendency install thing machine rather haphazardly rebuild system scratch still occur problem sound familiar anyone know problem cause something really obscure know simple thing yeah right someone familiar system multifinder run mac iifx someone know look please send e mail thanx advance digging dirt stay need support dig dirt find place get hurt rich rosen open place get hurt,52003,4
483,comp.sys.mac.hardware,article nathaniel sammons write go get c650 soon want apple come cyclone tempest month price drop system want negotiate good deal supplier c650 like jump want price drop smuther btw deal c650 mouse anyone know good deal thanks low end configuration fpu oppose configuration fpu sure know get buy right intend upgrade sunny,50503,4
484,comp.sys.mac.hardware,article unknown class user write think subject title say anybody relies scsi dick stoarage pain as look someone leave terminal unattended tttttt eeeee vv vv eeeee tt ee vv vv ee tt eeee vv vv eeee steve liu tt ee vvv ee tt eeeee v eeeee,52185,4
485,comp.sys.mac.hardware,article rainer menes write nobody ever try replace oscilator mac iisi q700 run mhz osc month number scsi device connect quantum lp52 maxtor toshiba mk156f emulex adapter pioneer drm trouble use stock cooling facility consider add fan heat pump feel necessary box anyway temp meter order plan measurements arrive week email want see result james macphail bounce try,51900,4
486,comp.sys.mac.hardware,jerry salem write good cheap way hook monitor lc anyone do way add video card lc expansion port expensive several company portrait monitor video card bundle available check current macworld macuser nizam nizam arain make universe hard comprehend internet nothing nextmail compare,52076,4
487,comp.sys.mac.hardware,member local bb frequent look mac orient bbs base chicago lead appreciate list firstclass system illinois chicago machine chicago il insane domain chicago il mac universe bb chicago il net rockford il mactripp wilmette il innovator vernon hill il anyone want number firstclass system glad post complete list jason hyerstay adrenaline admin adrenaline online firstclass charlotte free access hst dual onenet macunion fidonet usenet conference megs file dedicate mac user cyberpunks civil libertarian mecha gamers,51970,4
488,comp.sys.mac.hardware,article david joshua mirsky write hi lciii recently hear interesting rumor heard lciii build slot powerpc chip true heard slot pd slot true thanks david mirsky well also lc iii pop top reveal socket additional vram simm socket pin ram simm socket flat pack fpu processor direct slot pd identical lc lc ii additional set connetions side full bit data path lc lc ii lack guess board powerpc chip make fit pds place andre molyneux ka7wvv insert favorite disclaimer pyramid technology corp internet n first street san jose packet,51623,4
489,comp.sys.mac.hardware,holger skok write article ravikuma venkateswar write stuff delete wait state performance need cache anyway mean us processor run speed simms note memory speed correspond clock speed mhz stuff delete calculate figure assume even personal computer board designer use bank switch optimistically quadruple access speed miss something previous article refer fact use simms machine use simms slow machine point use simms machine use simms anything faster mhz machine bank switch cache consider either example help memory access hsk ravikumar venkateswar pun bless form whit,51764,4
490,comp.sys.mac.hardware,company develop application mac emulate chart recorder virtual pen trace scroll smoothly screen test application number computer discover surprising performance difference product scroll performance iisi lcii good iifx lead investigate color quickdraw performance apple line result fast quickdraw color perform computer apple make drumroll please lciii color classic rank right quadra line centris line pale comparison anybody know difference computer explain disparity graphic processor performance dave steele xetron corp w crescentville road cincinnati ohio,51829,4
491,comp.sys.mac.hardware,jay scott write rep dealer actually university order center immediate financial interest tell lot problem centris go detail mention problem floppy drive intermittent problem print file sound hardware problem software compatibility problem machine recommend centris anybody say consider centris iivx recommend iivx lciii know say net think dealer get flaky machine apple send c610 door early c610 work great buggy jay scott sound dealer really want get rid iivx stock image get hard sell give c610 way faster comparable price lciii speed way cheap dealer well try hard convince people iivx much good buy c610 get rid old stock disrespect dealer iivx intend jon nielsen department computer science university western australia,52443,4
492,comp.sys.mac.hardware,someone tell make find get best frontplate iivi iivx c650 internal syquest drive available make original cd scratch suggestion welcome jartsu,51537,4
493,comp.sys.mac.hardware,steven langlois write device exists limit number serial device use many nubus slot apply engineering something call quadralink card serial port get comms toolbox addition build one also come software fool application open ae port think open build port also expensive card dma well performance think someone else card handle port simultaneously say nubus green learn use comms resource manager get various installed card cheer h jon w tte mac hacker deluxe never hide menu bar go change color color background never hide menu bar tog,51768,4
494,comp.sys.mac.hardware,article matt madsen write graphic card se also say accelerator seem plenty accelerator graphic card se none see daystar powercache se replaces cpu accelerate cpu powercache leavese pd slot open video card currenty daystar configuration due early next year upgrade policy get accelerator version becomes available get credit run mhz version fpu radius precision color pivot satisfy earl fife department mathematics calvin college grand rapid mi,51790,4
495,comp.sys.mac.hardware,interested get external hard drive se get internal pretty full even compression w alot people talk mb good ratio think add brand people suggest finally place buy popular mail order place good order place sell hard drive e g one advertise back macworld macuser thanks advance e mail reply send compile post draw drew j asson space telescope science institute ai senior software engineer san martin drive advance plan system branch baltimore md usa internet fax,50496,4
496,comp.sys.mac.hardware,story network mac localtalk ethernet card currently connect next laugh get price mac iisi next connected internet slip run baud modem currently telnet mac w ethernet next telnet rest world want know sort hardware route telnet session localtalk macs next ethernet heard air trick software solution good impression go immediate interest able get next telnet slip connection assign ip number machine everyone share number oh well thanks advance benjamin chuang itd cs consultant university michigan a2 consult referals unix long message,51725,4
497,comp.sys.mac.hardware,anyone know device available mac increase number serial port available use simultaneously like connect serial device application work able access independently device exist limit number serial device use information appreciate steven langlois,51755,4
498,comp.sys.mac.hardware,brian clark write article write work data acquisition analysis program collect data insect sensory organ stuff delete alternative use sound input port really make due existent dynamic range bit converter probably dubious linearity monotonicity perhaps ac couple well clearly depend type question ask many case fine critical information neuron firing frequency maximum action potential second amplitude signal detail signal shape resolution get bit convertor sufficient ac couple problem many case interested dc level pre amplifier ac couple also critical point low frequency pas cutoff point high action potential slightly distort even normally matter occurrence spike important however want know exactly expect start battle toolbox get go yet clue start look technical specification peter,51561,4
499,comp.sys.mac.hardware,article write say know multisession cd rom necessary photo writable cd rom drive second session need write second time cd need multi session capability read second session photo data simplified way look first session directory structure burn track second session new directory structure first directory still exist change add put normal drive look first directory think find data multisession kindof mean drive look last directory write disc old system look directory take multiple directory account lex van sonderen philips interactive medium,50439,4
500,comp.windows.x,article matthew kleinmann write sun mono framebuffer bwtwo0 build motherboard system also cgfour cgfour0 bwtwo1 daughterboard use system color monitor color front screen cgfour mono back screen bwtwo1 tube recentley pick x sun mono monitor like make headed system cgfour0 bwtwo0 care loose back screen color tube bwtwo1 look xsun man page sure possible anybody sucessfuly do consolation head sun system color mono monitor rat configuration plug n play situation know hi re mono monitor function way however simply able pull motherboard set hi res jumper locate jumper array jumper ram simm selects ethernet connection happily way pull motherboard jumper leave rear e g north west quadrant motherboard leave simm socket thad floryan,67118,5
501,comp.windows.x,article derek c richardson write year ago write sunview application fast animation raster file sunview become rapidly obselete finally decide rewrite everything scratch xview put together quick test find xputimage considerably slow factor average sunview command pw rop move image data memory pixrects canvas sparc ipx seem x protocol communication slow thing xputimage inefficient question protocol move whole image process memory server memory hog conversion xputimage fast fast way x11r5 dump plane image data window take advantage fact client run machine server stick yes utilizing mit shm extension provide xputimage derivate us share memory fine fast xputimage case well give still xputimage frames pixmaps thus move server memory replay fast use xcopyarea aware major server memory bummer brain andre beck abpsoft mehl,67170,5
502,comp.windows.x,barry margolin write article mark davis write stick distributed system feedback loop xterminal run xterm net machine load problem occur machine xterminals attach blink cursor xterm represent considerable ethernet bandwidth waste ethernet certainly enough bandwidth blink cursor lisp machine blink cursor twice second updates time status line second use byte second bandwidth ethernet hundred single ethernet problem couple dozen fine grant nothing loose sleep ethernet tragic flaw activity especially lots tiny activity collision happen performance get exponentially bad oppose kind waste bandwidth ethernet polling system bad mark davis lake taylor hospital norfolk va sys administrator computer service,68315,5
503,comp.windows.x,im new xlib program im problem hope someone help create window want color say red draw oval resize window want able redraw image fill new window large small im use aixwindows rs6000 problem resize window original part part window creation get draw everything else grey oval try redraw get clipped see right size see shows region original size window create example start window width height resize part color drawn origin rest grey oval show area wrong get window resize redraw scale image take full size window second question someone tell xaw xmu thanks chris,67978,5
504,comp.windows.x,graphic system see draw routine also specify color drawing drawpoint x color drawline x1 y1 x2 y2 color fillrectangle x1 y1 x2 y2 color x something xsetforeground current color xdrawpoint w x split function x designer decide associate color object draw instead associate display drawn joseph sirosh,67488,5
505,comp.windows.x,christophe muller write interesting look change mind john interested indeed kind change gnu copyleft protect anyway simulog abandon xv use mostly slide show loop feature display display wonderful imagemagick package think implement even shell script job forget xv cheer christophe police musician use xloadimage instead xli ronald van loon theory difference theory practice group utrecht netherlands practice however,67491,5
506,comp.windows.x,hi anyone information join x consortium cost benefit contact thanks,66445,5
507,comp.windows.x,task program x application first time severe difficulty create window draw something unfortunately basic book topic x application program available moment run hp720 hpux vue x11r4 use xt anbd xaw initialize x intrinsics cxreating top level widget xtappinitialize pass application class name commandwidgetclass set argument value window height width use xtsetarg pass toplevel widget xtsetvalues call xtrealizewidget get specify size idea draw something anybody send help perhaps basic information use widgets situation useful use thanks much advance soenke soenke faculty economics university bielefeld germany,67511,5
508,comp.windows.x,jo pelkey phone battelle pacific northwest lab fax mail stop k7 email p box richland wa hi jo also interested question get answer email repost please let know thanks rainer rainer hochreiter telephone elin energieanwendung gesmbh telefax penzingerstr wien europe e mail,67046,5
509,comp.windows.x,hello problem x11r5 sun386i hope someone help build x mit source apply patch get think building easy instal everything start nothing happen screen keyboard freeze machine seem hang log machine find sun386i run well ps tell x server xterm run experiment mouse repeatedly press blindly hit xterm endet session get prompt back guess device problem find correct device yet get sun386i b w framebuffer ace rev sunos rom please help able run client sun send output machine thanks advance stefan,68114,5
510,comp.windows.x,poseted friend okay get great response last question thanks everyone let try tell colorcell read want use read cell already colormap start run allocatable cell use arbitrary near color match scheme get cell come closest request color determine cell read assume request xalloccolor exact color specification flag use application later get free someone else allocate read write application far way figure write error handler go ahead request cell color colormap full error cell non shareable life much easier detect read shareable stuff directly idea noel,67158,5
511,comp.windows.x,hi ppl run xfree386 linux sls1 try get german keyboard work already recompiled kernel german keyboard textmode work fine find preconfigured german keymap x call xmodmap gr usr lib x11 run xmodmap usr lib x11 xmodmap gr first impression good able get z straight still little problem solve however get backslash bar bracket curly bracket alt gr key seem work tried xev find produce event look keycode xmodmap find entry mode switch ring bell entry key use seem correct example keycode xx ssharp questn backslash first entry even get first unmodified key second key shift guess key alt gr anybody run similar problem know solve help appreciate cu alaric,67401,5
512,comp.windows.x,hi use emacs want customize keyboard well set stuff emacs define key access certain key x terminal keyboard get e g f10 home end pgup pgdn seem keycode feel fix emacs need xmodmap stuff someone help way check x faq post similar message gnu emacs help response currently follow emacs file cond string match xterm getenv term do aj know defvar xterm map make sparse keymap keymap xterm special key define key map xterm prefix fset xterm prefix xterm map key f1 f12 define key xterm map goto line f1 define key xterm map line f2 define key xterm map rmail f3 define key xterm map replace string f4 define key xterm map end line f5 define key xterm map kill line f6 define key xterm map yank f7 define key xterm map begin line f8 define key xterm map end line f9 define key xterm map scroll f11 define key xterm map scroll f12 key f10 etc get key define key xterm map set mark command andrew jaffe dep astronomy astrophysics u chicago elli ave chicago il fax,66921,5
513,comp.windows.x,thanks many offer review book receive review copy please return soon possible system crash lose list people send thanks adrian nye reilly associate,66943,5
514,comp.windows.x,anyone see source xterm package ready perform unisys terminal emulation get clunker get connect return calame linebarger graham pena attys law,67345,5
515,comp.windows.x,hi expert kind new x follow question strange try modify content colormap fail reason use follow piece code toplevel xtinitialize argv testcolor null argc argv dpy xtdisplay toplevel scr defaultscreen dpy def colormap defaultcolormap dpy scr xalloccolorcells dpy def colormap true null cell color pixel cell color red color green color blue color flag dored dogreen doblue xstorecolor dpy def colormap color printf n try allocate color color pixel color red color green color blue xquerycolor dpy def colormap color printf n allocate color color pixel color red color green color blue else printf n error allocate color cell run output try allocate color allocate color xstorecolor xquerycolor return original value failure error display content colormap obvious unchanged also try draw line use color turn unmodified color problem modify content colormap help information appreciate please send mail william email way follow environment use output xdpyinfo show default visual pseudocolor version number vendor string decwindows digitalequipmentcorporation uws4 vendor release number maximum request size longwords byte motion buffer size bitmap unit bit order pad lsbfirst image byte order lsbfirst number support pixmap format support pixmap format depth bit pixel scanline pad depth bit pixel scanline pad keycode range minimum maximum number extension adobe dp extension dpsextension shape mit shm multi buffer xinputextension mit sundry nonstandard dec xtrap default screen number number screen screen dimension pixel millimeter resolution dot inch depth root window id depth root window plane number colormaps minimum maximum default colormap default number colormap cell preallocated pixel black white option back store yes save unders yes current input event mask keypressmask buttonpressmask buttonreleasemask enterwindowmask substructureredirectmask propertychangemask colormapchangemask number visuals default visual id visual visual id class pseudocolor depth plane size colormap entry red green blue mask significant bit color specification bit visual visual id class grayscale depth plane size colormap entry red green blue mask significant bit color specification bit visual visual id class staticgray depth plane size colormap entry red green blue mask significant bit color specification bit visual visual id class staticcolor depth plane size colormap entry red green blue mask significant bit color specification bit visual visual id class truecolor depth plane size colormap entry red green blue mask significant bit color specification bit number mono multibuffer type visual id max buffer depth visual id max buffer depth visual id max buffer depth visual id max buffer depth visual id max buffer depth number stereo multibuffer type,67027,5
516,comp.windows.x,x resource problem use brian wilson wscrawl wonderful interactive conferencing program way run openwindows sparc o follow default xdefaults file many others wscrawl telepointername kevin wscrawl syncscrollbars true wscrawl continuoustelepointer true wscrawl showpointercoordinates false wscrawl lightblue wscrawl swindow foreground wscrawl draw area frame foreground blue wscrawl keyboardfocuspolicy pointer naturally exit server restart add line xdefaults run follow cmdtool pwd home dir xrdb xdefaults start wscrawl default use properly wonderful yes get operative manually invoke afore mention xrdb command try xrdb xdefaults default take tried change xrdb call xinitrc file xrdb home xdefaults xrdb home xdefaults go tried add xrdb home kbw xdefaults begin end openwin init file still go notion give thanks help kevin weinrich computer science corp,66920,5
517,comp.windows.x,understood method connect application code widget callbacks action problem face quite long piece application code performs lot draw window want connect widget problem far use callback function action process event afterwards draw take want application code sequence able interrupted event want handle event resume process application code point interrupt seem possible give user impression input immediately process anybody idea please answer e mail thanks advance soenke soenke faculty economics university bielefeld w bielefeld germany difference madman mad salvador dali,68202,5
518,comp.windows.x,graphic system see draw routine also specify color drawing drawpoint x color drawline x1 y1 x2 y2 color fillrectangle x1 y1 x2 y2 color x something xsetforeground current color xdrawpoint w x split function x designer decide associate color object draw instead associate display drawn joseph sirosh,67488,5
519,comp.windows.x,article leonidas nikidis writes hi someone explain exactly xlib function xcreateregion xpolygonregion xpointinregion suggest ftp site find program use function ps man page explain much thank leo leonidas nikidis imperial college london uk compute use routine widget redraws expose area small piece code use routine static void redisplay pw ev region xtpmanagerwidget pw xexposeevent ev region region pp exposure region xregion xtpmanagerpart pp pw plotter pp exposure region xcreateregion region pass expose event region null ev send event synthetic event send widget want full redraw exporect x pw core x exporect pw core exporect width pw core width exporect height pw core height else exporect x ev x exporect ev exporect width ev width exporect height ev height stuff delete region contain exposure region xunionrectwithregion exporect pp exposure region pp exposure region else xunionregion region pp exposure region pp exposure region stuff delete clip expose region redrawing grid xsetregion xtdisplayofobject pw pp plotarea gc pp exposure region stuff delete check see child expose xrectinregion pw plotter exposure region child core x child core child core width child core height build region exposure service container widget redraw rectobj child redraw need redrawn work hope help brian brian dealy know important know uunet dftsrv kong dealy b dylan,68312,5
520,comp.windows.x,vendor support pressure sensitive tablet pen x appreciate pointer thanks sanjay decwrl adobe baldwa,67147,5
521,comp.windows.x,mark wilkinson writes hi first time post net hope go right people look software package run ibm pc clone allow display motif window pc idea use pc cheap x window terminal use process engineer work already clone equipment lot program see current copy unix world magazine performance suck lemon run xserver clone experience much well xterminal new install performance least time good addition much easier install use top cost price clone ram ethernet card high performance graphic card good monitor server software tcp ip clone software keyboard spend whole lot get tektronix xp11 terminal performance xstones mark davis lake taylor hospital norfolk va sys administrator computer service,68003,5
522,comp.windows.x,short answer seem particular package wscrawl seem reset default miss xdefaults file add miss one xdefaults file problem go away kevin kevin weinrich computer science corp,67003,5
523,comp.windows.x,write server program make socket connection many node collect data node periodically need display data x application try invoke server use xtaddapptimeout work problem time delay collect data return eventloop time application remain busy respond user input button press event queue exected server finish task go try appaddinput call read pipe something read pipe think create pipe server write client x application read doubt able clarify fork process create copy process right copy mean shell fork application responsibility process call process fork process read server input thanks samir patel,67404,5
524,comp.windows.x,please subscribe mail list grapevine day usn swc day code pow gon happen bus even realize,67114,5
525,comp.windows.x,andrew consortium school computer science carnegie mellon please announce auis aix3 andrew user interface system version cdrom version develop aix version ibm r many platform accomodate aix version create patch source patch accompany instruction application retrieve charge anonymous ftp internet host emsworth andrew cmu edu directory aixpatch internet access diskette order send fax purchase order address base system order cdrom ftp ed host note patch add additional functionality simply allow auis compile aix3 andrew user interface system auis comprehensive environment top x11 window create use mail multi medium application document major advantage auis capability recursively embed object thus edit text contain multiple font indentation typography also contain embedded raster image spreadsheets draw editor equation simple animation embed object contain object include text auis component andrew user environment integrate extensible set application begin ez text editor help system system monitor tool editor base shell interface editor correspond various available type object andrew toolkit atk portable object orient user interface toolkit provide architecture wherein object embed toolkit programmer create new object embed easily come system andrew message system ams provide multi medium interface mail bulletin board ams support several mail management strategy implement many advanced feature include authentication return receipt automatic sort mail vote collection tabulation enclosures audit trail related message subscription management also provide variety interface support ttys low function personal computer addition high function workstation current public release andrew version include support new internet mime multipurpose internet mail extension standard multipart multimedia mail newer release member andrew consortium numerous additional feature include new editor drawing image font user preference remote andrew demo service try andrew work station remote andrew demo service need host machine internet run x11 window system able compose multimedia document navigate interactive tour use andrew message system browse cmu thousand bulletin board newsgroups get start remote andrew demo service simply run follow command machine finger service give instruction information andrew available information request andrew consortium carnegie mellon university smith hall forbes avenue pittsburgh pa usa phone fax contact additional information,67433,5
526,comp.windows.x,recently read sun patch xdm solaris2 wonder anyone give patch number thanks advance tracy tolley university central florida technical support,67234,5
527,comp.windows.x,hi wonder possible parent window paint area child possible implement rubberband multiple xwindows select object display window hauke,66897,5
528,comp.windows.x,hello admin r run aix x11r5 motif xdt3 want prevent user hit cntl alt bkspc exit x try invoke x xinit work xinit append call xinitrc call x man page xinit help fact tell xinit script really binary file far way able accomplish feat add call x usr lpp x11 default xserverrc rather way anyone ideas brian deford internet open network inc usenet uunet netwrx1 deford commerce park dr tel reston va fax want prevent,67458,5
529,comp.windows.x,seem xtranslatecoord work way expect right performs xmovewindow want know absolute window position respect root window get info xtranslatecoordinates abs x ab right anybody know way information thanks please e mail possible steve say vms,67007,5
